danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,like,track_name
0.489,0.186,9,-16.237,1,0.029,0.863,0.000152,0.2,0.349,102.245,audio_features,0djZ2ndRfAL69WYNra5jRC,spotify:track:0djZ2ndRfAL69WYNra5jRC,https://api.spotify.com/v1/tracks/0djZ2ndRfAL69WYNra5jRC,https://api.spotify.com/v1/audio-analysis/0djZ2ndRfAL69WYNra5jRC,109387,4,1,April Come She Will
0.483,0.303,4,-10.058,1,0.0429,0.694,0.0,0.115,0.139,133.406,audio_features,5ivF4eQBqJiVL5IAE9jRyl,spotify:track:5ivF4eQBqJiVL5IAE9jRyl,https://api.spotify.com/v1/tracks/5ivF4eQBqJiVL5IAE9jRyl,https://api.spotify.com/v1/audio-analysis/5ivF4eQBqJiVL5IAE9jRyl,240166,3,1,I Won't Give Up
0.511,0.13,8,-13.119,1,0.0386,0.889,4.47e-05,0.107,0.432,155.158,audio_features,7p1AaaqPcj4iVIyXtopBHz,spotify:track:7p1AaaqPcj4iVIyXtopBHz,https://api.spotify.com/v1/tracks/7p1AaaqPcj4iVIyXtopBHz,https://api.spotify.com/v1/audio-analysis/7p1AaaqPcj4iVIyXtopBHz,226982,4,1,My My Love
0.593,0.333,9,-14.342,1,0.046,0.358,0.0,0.245,0.258,103.537,audio_features,4wMR4fRKMTyUJG6VAsmccv,spotify:track:4wMR4fRKMTyUJG6VAsmccv,https://api.spotify.com/v1/tracks/4wMR4fRKMTyUJG6VAsmccv,https://api.spotify.com/v1/audio-analysis/4wMR4fRKMTyUJG6VAsmccv,134933,4,1,Riot Van
0.661,0.73,6,-6.779,0,0.0574,0.0537,3.44e-05,0.14,0.53,95.027,audio_features,2QUlMbvD9bL8wHqfsoqoet,spotify:track:2QUlMbvD9bL8wHqfsoqoet,https://api.spotify.com/v1/tracks/2QUlMbvD9bL8wHqfsoqoet,https://api.spotify.com/v1/audio-analysis/2QUlMbvD9bL8wHqfsoqoet,191040,4,1,Stop The World I Wanna Get Off With You
0.657,0.741,11,-6.822,0,0.0825,0.663,0.494,0.222,0.908,175.949,audio_features,6b37xrsNCWYIUphFBazqD6,spotify:track:6b37xrsNCWYIUphFBazqD6,https://api.spotify.com/v1/tracks/6b37xrsNCWYIUphFBazqD6,https://api.spotify.com/v1/audio-analysis/6b37xrsNCWYIUphFBazqD6,239987,4,1,Me Gustas Tu
0.458,0.924,2,-3.632,1,0.0553,0.000867,0.0365,0.153,0.494,158.067,audio_features,0vTRJ32D1tg11WnXc0CIq9,spotify:track:0vTRJ32D1tg11WnXc0CIq9,https://api.spotify.com/v1/tracks/0vTRJ32D1tg11WnXc0CIq9,https://api.spotify.com/v1/audio-analysis/0vTRJ32D1tg11WnXc0CIq9,265000,4,1,Toy Boy
0.723,0.626,6,-8.759,0,0.0291,0.219,0.00389,0.0971,0.448,110.98,audio_features,63QpuNHIZ8APaK37LkV8Xd,spotify:track:63QpuNHIZ8APaK37LkV8Xd,https://api.spotify.com/v1/tracks/63QpuNHIZ8APaK37LkV8Xd,https://api.spotify.com/v1/audio-analysis/63QpuNHIZ8APaK37LkV8Xd,308040,4,1,El baile y el salón
0.365,0.767,9,-6.185,0,0.0681,0.181,0.000856,0.0942,0.422,94.174,audio_features,6crBy2sODw2HS53xquM6us,spotify:track:6crBy2sODw2HS53xquM6us,https://api.spotify.com/v1/tracks/6crBy2sODw2HS53xquM6us,https://api.spotify.com/v1/audio-analysis/6crBy2sODw2HS53xquM6us,248053,4,1,Tribute
0.599,0.946,8,-4.192,1,0.0378,0.000669,0.0,0.0973,0.653,108.934,audio_features,64a5XZCVDWwvC7gwPPCsH6,spotify:track:64a5XZCVDWwvC7gwPPCsH6,https://api.spotify.com/v1/tracks/64a5XZCVDWwvC7gwPPCsH6,https://api.spotify.com/v1/audio-analysis/64a5XZCVDWwvC7gwPPCsH6,173667,4,1,Still Take You Home
0.627,0.478,4,-7.141,0,0.038,0.17,6.92e-05,0.301,0.378,129.962,audio_features,49E5m0yZWoxb7Yms94Ik8B,spotify:track:49E5m0yZWoxb7Yms94Ik8B,https://api.spotify.com/v1/tracks/49E5m0yZWoxb7Yms94Ik8B,https://api.spotify.com/v1/audio-analysis/49E5m0yZWoxb7Yms94Ik8B,173640,3,1,Dude (I Totally Miss You)
0.663,0.475,1,-8.834,1,0.0417,0.643,0.0,0.122,0.644,143.175,audio_features,4fXGWiVhlOLdhwRDP6pIFG,spotify:track:4fXGWiVhlOLdhwRDP6pIFG,https://api.spotify.com/v1/tracks/4fXGWiVhlOLdhwRDP6pIFG,https://api.spotify.com/v1/audio-analysis/4fXGWiVhlOLdhwRDP6pIFG,191027,4,1,Lemon Tree
0.725,0.803,2,-4.083,1,0.0337,0.013,3.66e-05,0.0891,0.403,117.391,audio_features,1ndGB6rvxKYN9seCYO1dTF,spotify:track:1ndGB6rvxKYN9seCYO1dTF,https://api.spotify.com/v1/tracks/1ndGB6rvxKYN9seCYO1dTF,https://api.spotify.com/v1/audio-analysis/1ndGB6rvxKYN9seCYO1dTF,231933,4,1,The Zephyr Song
0.683,0.734,4,-4.523,0,0.029,0.00112,0.0139,0.258,0.576,106.254,audio_features,0PgNhIg5n0UAOBVn43b8b6,spotify:track:0PgNhIg5n0UAOBVn43b8b6,https://api.spotify.com/v1/tracks/0PgNhIg5n0UAOBVn43b8b6,https://api.spotify.com/v1/audio-analysis/0PgNhIg5n0UAOBVn43b8b6,282400,4,1,The Adventures of Rain Dance Maggie
0.641,0.502,7,-7.334,1,0.0251,0.156,4.35e-06,0.311,0.326,105.634,audio_features,37kTASujIfZZ27NV7PfIrf,spotify:track:37kTASujIfZZ27NV7PfIrf,https://api.spotify.com/v1/tracks/37kTASujIfZZ27NV7PfIrf,https://api.spotify.com/v1/audio-analysis/37kTASujIfZZ27NV7PfIrf,241840,4,1,Hard to Concentrate
0.13,0.0771,1,-26.964,1,0.0338,0.991,0.888,0.0756,0.0395,63.837,audio_features,6ZCO4qozV4vrJRj9gAjI7W,spotify:track:6ZCO4qozV4vrJRj9gAjI7W,https://api.spotify.com/v1/tracks/6ZCO4qozV4vrJRj9gAjI7W,https://api.spotify.com/v1/audio-analysis/6ZCO4qozV4vrJRj9gAjI7W,310320,3,1,"Fantasie-impromptu in C-sharp Minor, Op. 66 No. 4"
0.6,0.853,1,-7.584,1,0.0423,0.0489,0.346,0.0934,0.847,94.457,audio_features,6dsq7Nt5mIFzvm5kIYNORy,spotify:track:6dsq7Nt5mIFzvm5kIYNORy,https://api.spotify.com/v1/tracks/6dsq7Nt5mIFzvm5kIYNORy,https://api.spotify.com/v1/audio-analysis/6dsq7Nt5mIFzvm5kIYNORy,237293,4,1,15 Step
0.718,0.836,7,-7.461,1,0.079,0.126,0.00013,0.127,0.588,100.007,audio_features,6TVemmdU9vdGK4NnTcIETy,spotify:track:6TVemmdU9vdGK4NnTcIETy,https://api.spotify.com/v1/tracks/6TVemmdU9vdGK4NnTcIETy,https://api.spotify.com/v1/audio-analysis/6TVemmdU9vdGK4NnTcIETy,239573,4,1,La Que Me Gusta
0.569,0.335,3,-14.64,1,0.0287,0.864,0.916,0.0976,0.598,130.484,audio_features,3YPgQQHdITM1xDDzNo89Yc,spotify:track:3YPgQQHdITM1xDDzNo89Yc,https://api.spotify.com/v1/tracks/3YPgQQHdITM1xDDzNo89Yc,https://api.spotify.com/v1/audio-analysis/3YPgQQHdITM1xDDzNo89Yc,145573,4,1,My Little Corner of the World
0.241,0.468,2,-9.579,1,0.0272,0.534,0.0,0.161,0.451,91.581,audio_features,6BrMEbPSSj55nQhkgf6DnE,spotify:track:6BrMEbPSSj55nQhkgf6DnE,https://api.spotify.com/v1/tracks/6BrMEbPSSj55nQhkgf6DnE,https://api.spotify.com/v1/audio-analysis/6BrMEbPSSj55nQhkgf6DnE,112707,3,1,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster"
0.537,0.893,0,-5.459,1,0.0893,0.00252,0.0211,0.0636,0.499,183.78,audio_features,2nZ33CKRbgpJQJJQKHuGXb,spotify:track:2nZ33CKRbgpJQJJQKHuGXb,https://api.spotify.com/v1/tracks/2nZ33CKRbgpJQJJQKHuGXb,https://api.spotify.com/v1/audio-analysis/2nZ33CKRbgpJQJJQKHuGXb,227213,4,1,Plastic Beach (feat. Mick Jones and Paul Simonon)
0.664,0.679,5,-8.293,1,0.03,0.149,4.84e-05,0.347,0.804,96.002,audio_features,2pAD0PKMUMtxlMvz33tYzB,spotify:track:2pAD0PKMUMtxlMvz33tYzB,https://api.spotify.com/v1/tracks/2pAD0PKMUMtxlMvz33tYzB,https://api.spotify.com/v1/audio-analysis/2pAD0PKMUMtxlMvz33tYzB,150651,4,1,Is This It
0.563,0.953,0,-5.504,1,0.181,0.0576,0.0,0.574,0.734,158.968,audio_features,2WWjfVJaOZcb5m88dPAPKP,spotify:track:2WWjfVJaOZcb5m88dPAPKP,https://api.spotify.com/v1/tracks/2WWjfVJaOZcb5m88dPAPKP,https://api.spotify.com/v1/audio-analysis/2WWjfVJaOZcb5m88dPAPKP,179133,4,1,Ain't No Rest for the Wicked - Unpeeled
0.467,0.394,0,-10.125,0,0.035,0.825,0.00158,0.104,0.377,156.81,audio_features,3NztkR7xPqt8s5l76KPPqk,spotify:track:3NztkR7xPqt8s5l76KPPqk,https://api.spotify.com/v1/tracks/3NztkR7xPqt8s5l76KPPqk,https://api.spotify.com/v1/audio-analysis/3NztkR7xPqt8s5l76KPPqk,448867,3,1,Don't give up
0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,audio_features,5CQ30WqJwcep0pYcV4AMNc,spotify:track:5CQ30WqJwcep0pYcV4AMNc,https://api.spotify.com/v1/tracks/5CQ30WqJwcep0pYcV4AMNc,https://api.spotify.com/v1/audio-analysis/5CQ30WqJwcep0pYcV4AMNc,482830,4,1,Stairway to Heaven - Remaster
0.39,0.39,2,-15.14,1,0.0529,0.744,0.0858,0.0771,0.0382,147.055,audio_features,00BTDWR6xCaGdst6cPKkpF,spotify:track:00BTDWR6xCaGdst6cPKkpF,https://api.spotify.com/v1/tracks/00BTDWR6xCaGdst6cPKkpF,https://api.spotify.com/v1/audio-analysis/00BTDWR6xCaGdst6cPKkpF,412613,3,1,Hideaway
0.629,0.213,1,-17.285,0,0.207,0.437,0.00671,0.0904,0.386,188.107,audio_features,1b4qWC27ur4oCRA0Xj9EAH,spotify:track:1b4qWC27ur4oCRA0Xj9EAH,https://api.spotify.com/v1/tracks/1b4qWC27ur4oCRA0Xj9EAH,https://api.spotify.com/v1/audio-analysis/1b4qWC27ur4oCRA0Xj9EAH,289704,3,1,In My Room
0.413,0.594,7,-7.81,1,0.0371,0.479,1.32e-05,0.31,0.893,85.131,audio_features,7dDDsr1cMbpkE5MZLy8eHA,spotify:track:7dDDsr1cMbpkE5MZLy8eHA,https://api.spotify.com/v1/tracks/7dDDsr1cMbpkE5MZLy8eHA,https://api.spotify.com/v1/audio-analysis/7dDDsr1cMbpkE5MZLy8eHA,207187,1,1,Ojalá que llueva café
0.719,0.814,0,-5.058,1,0.0383,0.0885,1.7e-05,0.0577,0.706,121.139,audio_features,6AanYK9tPkIYQmNESshcR6,spotify:track:6AanYK9tPkIYQmNESshcR6,https://api.spotify.com/v1/tracks/6AanYK9tPkIYQmNESshcR6,https://api.spotify.com/v1/audio-analysis/6AanYK9tPkIYQmNESshcR6,204667,4,1,Take It or Leave It - Unpeeled
0.388,0.338,10,-10.054,1,0.0329,0.652,3.73e-06,0.248,0.478,177.765,audio_features,2RlgNHKcydI9sayD2Df2xp,spotify:track:2RlgNHKcydI9sayD2Df2xp,https://api.spotify.com/v1/tracks/2RlgNHKcydI9sayD2Df2xp,https://api.spotify.com/v1/audio-analysis/2RlgNHKcydI9sayD2Df2xp,303373,4,1,Mr. Blue Sky
0.688,0.349,6,-7.182,0,0.27,0.241,0.685,0.374,0.433,169.773,audio_features,7tZdkPtebOG29TzPPHlsem,spotify:track:7tZdkPtebOG29TzPPHlsem,https://api.spotify.com/v1/tracks/7tZdkPtebOG29TzPPHlsem,https://api.spotify.com/v1/audio-analysis/7tZdkPtebOG29TzPPHlsem,144000,4,1,Quick Musical Doodles
0.615,0.658,5,-7.299,1,0.0343,0.096,0.000911,0.205,0.293,150.093,audio_features,3n69hLUdIsSa1WlRmjMZlW,spotify:track:3n69hLUdIsSa1WlRmjMZlW,https://api.spotify.com/v1/tracks/3n69hLUdIsSa1WlRmjMZlW,https://api.spotify.com/v1/audio-analysis/3n69hLUdIsSa1WlRmjMZlW,227080,4,1,Breezeblocks
0.427,0.9,11,-3.674,1,0.0499,0.116,1.75e-05,0.119,0.599,104.655,audio_features,2aibwv5hGXSgw7Yru8IYTO,spotify:track:2aibwv5hGXSgw7Yru8IYTO,https://api.spotify.com/v1/tracks/2aibwv5hGXSgw7Yru8IYTO,https://api.spotify.com/v1/audio-analysis/2aibwv5hGXSgw7Yru8IYTO,334667,4,1,Snow (Hey Oh)
0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,audio_features,0d28khcov6AiegSCpG5TuT,spotify:track:0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/tracks/0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/audio-analysis/0d28khcov6AiegSCpG5TuT,222640,4,1,Feel Good Inc.
0.654,0.828,1,-5.377,0,0.0281,0.00146,0.000144,0.122,0.79,112.056,audio_features,2x8evxqUlF0eRabbW2JBJd,spotify:track:2x8evxqUlF0eRabbW2JBJd,https://api.spotify.com/v1/tracks/2x8evxqUlF0eRabbW2JBJd,https://api.spotify.com/v1/audio-analysis/2x8evxqUlF0eRabbW2JBJd,183893,4,1,Fluorescent Adolescent
0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,audio_features,64BbK9SFKH2jk86U3dGj2P,spotify:track:64BbK9SFKH2jk86U3dGj2P,https://api.spotify.com/v1/tracks/64BbK9SFKH2jk86U3dGj2P,https://api.spotify.com/v1/audio-analysis/64BbK9SFKH2jk86U3dGj2P,255373,4,1,Otherside
0.534,0.835,11,-3.937,1,0.0408,0.000164,0.614,0.189,0.915,103.533,audio_features,7yB9bJdGkMpLxHOv3FR90A,spotify:track:7yB9bJdGkMpLxHOv3FR90A,https://api.spotify.com/v1/tracks/7yB9bJdGkMpLxHOv3FR90A,https://api.spotify.com/v1/audio-analysis/7yB9bJdGkMpLxHOv3FR90A,191693,3,1,Red Light
0.77,0.459,1,-17.453,1,0.0416,0.112,0.00343,0.145,0.963,133.351,audio_features,19X5dUlxVWC5jDg3eOysMz,spotify:track:19X5dUlxVWC5jDg3eOysMz,https://api.spotify.com/v1/tracks/19X5dUlxVWC5jDg3eOysMz,https://api.spotify.com/v1/audio-analysis/19X5dUlxVWC5jDg3eOysMz,236653,4,1,Like the Weather
0.601,0.863,0,-4.31,1,0.0685,0.0626,0.0,0.0717,0.676,130.189,audio_features,3nhzPKCm2yqGmgEhdAg19u,spotify:track:3nhzPKCm2yqGmgEhdAg19u,https://api.spotify.com/v1/tracks/3nhzPKCm2yqGmgEhdAg19u,https://api.spotify.com/v1/audio-analysis/3nhzPKCm2yqGmgEhdAg19u,312347,4,1,Four Out Of Five
0.737,0.745,9,-5.944,1,0.0351,0.0176,0.381,0.306,0.629,115.989,audio_features,2ThdB23G9Rgf1ExndFGEEg,spotify:track:2ThdB23G9Rgf1ExndFGEEg,https://api.spotify.com/v1/tracks/2ThdB23G9Rgf1ExndFGEEg,https://api.spotify.com/v1/audio-analysis/2ThdB23G9Rgf1ExndFGEEg,222360,4,1,Tap Out
0.488,0.795,9,-4.157,0,0.0336,0.0387,0.0,0.0452,0.803,107.846,audio_features,2bQn1ATsEIWwswbsPpOrp9,spotify:track:2bQn1ATsEIWwswbsPpOrp9,https://api.spotify.com/v1/tracks/2bQn1ATsEIWwswbsPpOrp9,https://api.spotify.com/v1/audio-analysis/2bQn1ATsEIWwswbsPpOrp9,236427,4,1,Llueve Sobre La Ciudad
0.459,0.931,5,-5.024,1,0.0612,0.00126,0.00881,0.412,0.419,135.826,audio_features,20j7B6mL9gnNvG3ic6Vwh5,spotify:track:20j7B6mL9gnNvG3ic6Vwh5,https://api.spotify.com/v1/tracks/20j7B6mL9gnNvG3ic6Vwh5,https://api.spotify.com/v1/audio-analysis/20j7B6mL9gnNvG3ic6Vwh5,200693,4,1,Hate To Say I Told You So
0.761,0.488,9,-7.326,1,0.043,0.199,0.00236,0.0864,0.682,100.024,audio_features,4YEU9N2XAE0DfUwxWI5ijA,spotify:track:4YEU9N2XAE0DfUwxWI5ijA,https://api.spotify.com/v1/tracks/4YEU9N2XAE0DfUwxWI5ijA,https://api.spotify.com/v1/audio-analysis/4YEU9N2XAE0DfUwxWI5ijA,217146,4,1,Todo se transforma
0.746,0.525,6,-8.735,1,0.034,0.647,0.0146,0.111,0.521,124.043,audio_features,2aIutITgklpsnkA4Y8WbsI,spotify:track:2aIutITgklpsnkA4Y8WbsI,https://api.spotify.com/v1/tracks/2aIutITgklpsnkA4Y8WbsI,https://api.spotify.com/v1/audio-analysis/2aIutITgklpsnkA4Y8WbsI,234360,4,1,Milonga del moro judío
0.769,0.323,3,-12.887,0,0.0524,0.678,0.0,0.116,0.574,94.977,audio_features,3UWkbO4emEOu9YUeOGq3vU,spotify:track:3UWkbO4emEOu9YUeOGq3vU,https://api.spotify.com/v1/tracks/3UWkbO4emEOu9YUeOGq3vU,https://api.spotify.com/v1/audio-analysis/3UWkbO4emEOu9YUeOGq3vU,169500,4,1,weak when ur around
0.589,0.773,9,-6.638,0,0.0296,0.0402,0.00894,0.226,0.792,142.181,audio_features,2MgHR3W3xEwn7EQu0ZEihw,spotify:track:2MgHR3W3xEwn7EQu0ZEihw,https://api.spotify.com/v1/tracks/2MgHR3W3xEwn7EQu0ZEihw,https://api.spotify.com/v1/audio-analysis/2MgHR3W3xEwn7EQu0ZEihw,211968,4,1,Tranquility Base Hotel & Casino
0.284,0.576,4,-6.972,1,0.035,0.529,3.91e-05,0.187,0.323,82.527,audio_features,4PGWramunj3Bsz5UXCu4ex,spotify:track:4PGWramunj3Bsz5UXCu4ex,https://api.spotify.com/v1/tracks/4PGWramunj3Bsz5UXCu4ex,https://api.spotify.com/v1/audio-analysis/4PGWramunj3Bsz5UXCu4ex,221230,4,1,Anyways
0.66,0.827,4,-4.015,0,0.0441,0.0996,0.0,0.115,0.576,123.364,audio_features,7mexukWpLrCVwAztkM8kQl,spotify:track:7mexukWpLrCVwAztkM8kQl,https://api.spotify.com/v1/tracks/7mexukWpLrCVwAztkM8kQl,https://api.spotify.com/v1/audio-analysis/7mexukWpLrCVwAztkM8kQl,263120,4,1,Stand On the Horizon
0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,audio_features,086myS9r57YsLbJpU0TgK9,spotify:track:086myS9r57YsLbJpU0TgK9,https://api.spotify.com/v1/tracks/086myS9r57YsLbJpU0TgK9,https://api.spotify.com/v1/audio-analysis/086myS9r57YsLbJpU0TgK9,161124,4,1,Why'd You Only Call Me When You're High?
0.63,0.907,11,-2.42,1,0.0326,0.0243,0.599,0.116,0.968,120.529,audio_features,46Y1VsEbWAQ7dIZe1gpnve,spotify:track:46Y1VsEbWAQ7dIZe1gpnve,https://api.spotify.com/v1/tracks/46Y1VsEbWAQ7dIZe1gpnve,https://api.spotify.com/v1/audio-analysis/46Y1VsEbWAQ7dIZe1gpnve,189227,4,1,You Only Live Once
0.55,0.532,5,-7.591,1,0.032,0.174,0.000347,0.218,0.41,85.032,audio_features,2UzMpPKPhbcC8RbsmuURAZ,spotify:track:2UzMpPKPhbcC8RbsmuURAZ,https://api.spotify.com/v1/tracks/2UzMpPKPhbcC8RbsmuURAZ,https://api.spotify.com/v1/audio-analysis/2UzMpPKPhbcC8RbsmuURAZ,272387,4,1,Do I Wanna Know?
0.278,0.676,9,-8.821,1,0.0371,0.000423,0.000899,0.136,0.494,104.545,audio_features,6ooluO7DiEhI1zmK94nRCM,spotify:track:6ooluO7DiEhI1zmK94nRCM,https://api.spotify.com/v1/tracks/6ooluO7DiEhI1zmK94nRCM,https://api.spotify.com/v1/audio-analysis/6ooluO7DiEhI1zmK94nRCM,237027,4,1,Take Me Out
0.637,0.227,4,-11.578,1,0.0857,0.758,0.0,0.0999,0.284,90.726,audio_features,5ZiPmZvhZMHphIhIIQVzSy,spotify:track:5ZiPmZvhZMHphIhIIQVzSy,https://api.spotify.com/v1/tracks/5ZiPmZvhZMHphIhIIQVzSy,https://api.spotify.com/v1/audio-analysis/5ZiPmZvhZMHphIhIIQVzSy,160540,4,1,Mardy Bum
0.616,0.867,7,-6.743,1,0.0476,0.416,8.92e-05,0.114,0.825,101.047,audio_features,30Z3MjFHUFV5SFf2ICInB7,spotify:track:30Z3MjFHUFV5SFf2ICInB7,https://api.spotify.com/v1/tracks/30Z3MjFHUFV5SFf2ICInB7,https://api.spotify.com/v1/audio-analysis/30Z3MjFHUFV5SFf2ICInB7,224240,4,1,Miss Honolulu
0.509,0.763,11,-5.724,0,0.0302,0.00708,0.0,0.224,0.635,97.076,audio_features,7Jzsc04YpkRwB1zeyM39wE,spotify:track:7Jzsc04YpkRwB1zeyM39wE,https://api.spotify.com/v1/tracks/7Jzsc04YpkRwB1zeyM39wE,https://api.spotify.com/v1/audio-analysis/7Jzsc04YpkRwB1zeyM39wE,201733,4,1,R U Mine?
0.632,0.807,0,-5.893,1,0.126,0.144,0.0211,0.125,0.784,160.174,audio_features,3NeiYiBn3rQBgurfVk92Zm,spotify:track:3NeiYiBn3rQBgurfVk92Zm,https://api.spotify.com/v1/tracks/3NeiYiBn3rQBgurfVk92Zm,https://api.spotify.com/v1/audio-analysis/3NeiYiBn3rQBgurfVk92Zm,197933,4,1,Humility (feat. George Benson)
0.83,0.27,0,-11.577,0,0.481,0.456,0.0,0.133,0.496,95.036,audio_features,6PKkkbmT2bXd4azKg8Z263,spotify:track:6PKkkbmT2bXd4azKg8Z263,https://api.spotify.com/v1/tracks/6PKkkbmT2bXd4azKg8Z263,https://api.spotify.com/v1/audio-analysis/6PKkkbmT2bXd4azKg8Z263,182015,4,1,Diecinueve
0.668,0.484,5,-9.607,0,0.0937,0.678,0.0,0.103,0.423,151.926,audio_features,5TVOSUlJ7DZJLIKwOqkXFt,spotify:track:5TVOSUlJ7DZJLIKwOqkXFt,https://api.spotify.com/v1/tracks/5TVOSUlJ7DZJLIKwOqkXFt,https://api.spotify.com/v1/audio-analysis/5TVOSUlJ7DZJLIKwOqkXFt,211578,4,1,Muero Por Volverte a Ver
0.475,0.432,7,-7.844,1,0.0302,0.183,0.0,0.161,0.648,94.605,audio_features,6ORqU0bHbVCRjXm9AjyHyZ,spotify:track:6ORqU0bHbVCRjXm9AjyHyZ,https://api.spotify.com/v1/tracks/6ORqU0bHbVCRjXm9AjyHyZ,https://api.spotify.com/v1/audio-analysis/6ORqU0bHbVCRjXm9AjyHyZ,153467,4,1,Good Riddance (Time of Your Life)
0.701,0.618,7,-5.736,1,0.0759,0.0053,0.00027,0.142,0.543,98.818,audio_features,1SXP53Ue7P7ZBiDeRUG9H4,spotify:track:1SXP53Ue7P7ZBiDeRUG9H4,https://api.spotify.com/v1/tracks/1SXP53Ue7P7ZBiDeRUG9H4,https://api.spotify.com/v1/audio-analysis/1SXP53Ue7P7ZBiDeRUG9H4,189640,4,1,Ulysses
0.675,0.593,10,-6.32,1,0.0312,0.478,0.294,0.0842,0.815,91.989,audio_features,1kRBzwYo4IHhSUJkJbdvfH,spotify:track:1kRBzwYo4IHhSUJkJbdvfH,https://api.spotify.com/v1/tracks/1kRBzwYo4IHhSUJkJbdvfH,https://api.spotify.com/v1/audio-analysis/1kRBzwYo4IHhSUJkJbdvfH,211319,4,1,Loco
0.485,0.742,10,-7.664,1,0.037,0.333,0.197,0.122,0.468,150.111,audio_features,23nsM3l7Ns7D8ifj9igfQQ,spotify:track:23nsM3l7Ns7D8ifj9igfQQ,https://api.spotify.com/v1/tracks/23nsM3l7Ns7D8ifj9igfQQ,https://api.spotify.com/v1/audio-analysis/23nsM3l7Ns7D8ifj9igfQQ,286760,4,1,No Vuelvas a Japon (with Santi Balmes)
0.436,0.85,2,-4.86,1,0.0617,0.000861,0.74,0.128,0.537,152.644,audio_features,5LlsD7LdSMkGV4Iu0a2Zq0,spotify:track:5LlsD7LdSMkGV4Iu0a2Zq0,https://api.spotify.com/v1/tracks/5LlsD7LdSMkGV4Iu0a2Zq0,https://api.spotify.com/v1/audio-analysis/5LlsD7LdSMkGV4Iu0a2Zq0,183093,4,1,Waste A Moment
0.404,0.83,10,-11.41,0,0.0527,0.00482,1.01e-05,0.334,0.309,104.995,audio_features,6WAerOuiLIApXmGhjMPA65,spotify:track:6WAerOuiLIApXmGhjMPA65,https://api.spotify.com/v1/tracks/6WAerOuiLIApXmGhjMPA65,https://api.spotify.com/v1/audio-analysis/6WAerOuiLIApXmGhjMPA65,293600,4,1,Evenflow
0.437,0.143,11,-17.012,1,0.0329,0.927,0.0336,0.109,0.0868,132.87,audio_features,7xDydFFgyOYit7yAUsRhrI,spotify:track:7xDydFFgyOYit7yAUsRhrI,https://api.spotify.com/v1/tracks/7xDydFFgyOYit7yAUsRhrI,https://api.spotify.com/v1/audio-analysis/7xDydFFgyOYit7yAUsRhrI,219000,4,1,Flume
0.641,0.502,7,-7.334,1,0.0251,0.156,4.35e-06,0.311,0.326,105.634,audio_features,6XKrx7hLL8SJFhrBE3LEDP,spotify:track:6XKrx7hLL8SJFhrBE3LEDP,https://api.spotify.com/v1/tracks/6XKrx7hLL8SJFhrBE3LEDP,https://api.spotify.com/v1/audio-analysis/6XKrx7hLL8SJFhrBE3LEDP,241840,4,1,Hard to Concentrate
0.501,0.69,4,-7.953,0,0.0317,0.306,0.000162,0.133,0.876,95.758,audio_features,0qgiFuYhYuwtFXEwYakddE,spotify:track:0qgiFuYhYuwtFXEwYakddE,https://api.spotify.com/v1/tracks/0qgiFuYhYuwtFXEwYakddE,https://api.spotify.com/v1/audio-analysis/0qgiFuYhYuwtFXEwYakddE,310333,4,1,I Will Survive
0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,audio_features,3AJwUDP919kvQ9QcozQPxg,spotify:track:3AJwUDP919kvQ9QcozQPxg,https://api.spotify.com/v1/tracks/3AJwUDP919kvQ9QcozQPxg,https://api.spotify.com/v1/audio-analysis/3AJwUDP919kvQ9QcozQPxg,266773,4,1,Yellow
0.704,0.846,0,-7.748,1,0.0439,0.00608,3.66e-05,0.288,0.834,100.014,audio_features,3zmkTFvCLTIa6JfPr8F8QX,spotify:track:3zmkTFvCLTIa6JfPr8F8QX,https://api.spotify.com/v1/tracks/3zmkTFvCLTIa6JfPr8F8QX,https://api.spotify.com/v1/audio-analysis/3zmkTFvCLTIa6JfPr8F8QX,188320,4,1,La Vida la Vida
0.567,0.303,7,-12.481,0,0.0351,0.862,0.00563,0.104,0.252,124.949,audio_features,5zT5cMnMKoyruPj13TQXGx,spotify:track:5zT5cMnMKoyruPj13TQXGx,https://api.spotify.com/v1/tracks/5zT5cMnMKoyruPj13TQXGx,https://api.spotify.com/v1/audio-analysis/5zT5cMnMKoyruPj13TQXGx,273000,4,1,I Found
